ISO,adm0,adm1,cent_lon,cent_lat
MWI,Malawi,Karonga,34.09101399,-10.07970951
MWI,Malawi,Kasungu,33.385454,-12.98401935
MWI,Malawi,Likoma,34.71541153,-12.06056487
MWI,Malawi,Lilongwe,33.68433479,-14.01840253
MWI,Malawi,Machinga,35.56794922,-14.94346777
MWI,Malawi,Mangochi,35.13732721,-14.26241639
MWI,Malawi,Mchinji,33.05626655,-13.6912893
MWI,Malawi,Mulanje,35.5093649,-15.93730197
MWI,Malawi,Mwanza,34.51886244,-15.66524509
MWI,Malawi,Mzimba,33.63970419,-11.78732731
MWI,Malawi,Neno,34.69576732,-15.45929366
MWI,Malawi,Nkhata Bay,34.29600433,-11.60614675
MWI,Malawi,Nkhotakota,34.20769039,-12.81112092
MWI,Malawi,Nsanje,35.14298855,-16.74537383
MWI,Malawi,Ntcheu,34.71425683,-14.81061986
MWI,Malawi,Ntchisi,33.91841438,-13.297744
MWI,Malawi,Phalombe,35.69125258,-15.66703245
MWI,Malawi,Rumphi,33.97536624,-10.81731176
MWI,Malawi,Salima,34.43061936,-13.70568487
MWI,Malawi,Thyolo,35.14456318,-16.10396801
MWI,Malawi,Zomba,35.42695315,-15.3987938
MYS,Malaysia,Johor,103.3899178,2.050502415
MYS,Malaysia,Kedah,100.6168839,5.945619735
MYS,Malaysia,Kelantan,102.028602,5.279132828
MYS,Malaysia,Kuala Lumpur,101.6854855,3.132686797
MYS,Malaysia,Labuan,115.2177903,5.309072191
MYS,Malaysia,Melaka,102.3071737,2.322313799
MYS,Malaysia,Negeri Sembilan,102.2067,2.774105262
MYS,Malaysia,Pahang,102.5419125,3.732012599
MYS,Malaysia,Perak,101.1076057,4.770564353
MYS,Malaysia,Perlis,100.242073,6.505029809
MYS,Malaysia,Pulau Pinang,100.399239,5.369509761
MYS,Malaysia,Putrajaya,101.683797,2.905215925
MYS,Malaysia,Sabah,117.1287943,5.352997153
MYS,Malaysia,Sarawak,113.3117839,2.594964552
MYS,Malaysia,Selangor,101.498876,3.270793287
MYS,Malaysia,Trengganu,102.9525912,4.926710778
MLI,Mali,Bamako,-7.979134548,12.61101742
MLI,Mali,Gao,1.348131287,16.79331743
MLI,Mali,Kayes,-10.23041578,13.87291309
MLI,Mali,Kidal,1.143573525,19.47395567
MLI,Mali,Koulikoro,-7.645231383,13.62533919
MLI,Mali,Mopti,-3.511409454,14.70515251
MLI,Mali,Ségou,-5.697849246,13.81143469
MLI,Mali,Sikasso,-6.55896423,11.43250749
MLI,Mali,Timbuktu,-3.570829489,20.0527505
MTQ,Martinique,Fort-de-France,-61.03713588,14.64337386
MTQ,Martinique,Le Marin,-60.93172845,14.52514429
MTQ,Martinique,Le Trinité,-61.0310407,14.74743805
MTQ,Martinique,Saint-Pierre,-61.15069843,14.74884348
MRT,Mauritania,Adrar,-10.21454424,21.01649511
MRT,Mauritania,Assaba,-11.53599762,16.58027373
MRT,Mauritania,Brakna,-13.40356412,17.24770366
MRT,Mauritania,Dakhlet Nouadhibou,-15.98108211,20.82474041
MRT,Mauritania,Gorgol,-12.83599304,16.00648009
MRT,Mauritania,Guidimaka,-12.12558368,15.37699984
MRT,Mauritania,Hodh ech Chargui,-7.090179218,18.19370142
MRT,Mauritania,Hodh el Gharbi,-9.832345291,16.56542591
MRT,Mauritania,Inchiri,-15.11340772,19.99180925
MRT,Mauritania,Nouakchott,-15.90719915,18.14302342
MRT,Mauritania,Tagant,-10.39353556,18.57308277
MRT,Mauritania,Tiris Zemmour,-9.68492171,24.19440204
MRT,Mauritania,Trarza,-14.84438293,17.92439039
MUS,Mauritius,Agalega Islands,56.64287398,-10.41836328
MUS,Mauritius,Black River,57.40647996,-20.3304329
MUS,Mauritius,Flacq,57.71703852,-20.22954137
MUS,Mauritius,Grand Port,57.64962927,-20.39774534
MUS,Mauritius,Moka,57.58434532,-20.25074575
MUS,Mauritius,Pamplemousses,57.57249248,-20.10438591
MUS,Mauritius,Plaines Wilhems,57.49923926,-20.31927042
MUS,Mauritius,Port Louis,57.51861017,-20.16840903
MUS,Mauritius,Rivière du Rempart,57.65485636,-20.05433401
MUS,Mauritius,Rodriguez,63.42052677,-19.71752962
MUS,Mauritius,Saint Brandon ,59.58731129,-16.60305448
MUS,Mauritius,Savanne,57.49895015,-20.4658934
MYT,Mayotte,Acoua,45.06835642,-12.72390413
MYT,Mayotte,Bandraboua,45.11861434,-12.7222224
MYT,Mayotte,Bandrele,45.1789754,-12.93163094
MYT,Mayotte,Boueni,45.0981824,-12.923896
MYT,Mayotte,Chiconi,45.11297452,-12.82165024
MYT,Mayotte,Chirongui,45.14813652,-12.91944674
MYT,Mayotte,Dembeni,45.17685001,-12.85300059
MYT,Mayotte,Dzaoudzi,45.27880733,-12.7780872
MYT,Mayotte,Kani-Keli,45.12523211,-12.97288442
MYT,Mayotte,Koungou,45.18703514,-12.74592225
MYT,Mayotte,M'tsangamouji,45.08688307,-12.75167333
MYT,Mayotte,Mamoudzou,45.1954785,-12.79034315
MYT,Mayotte,Mtsamboro,45.07239124,-12.68493692
MYT,Mayotte,Ouangani,45.13790911,-12.83709531
MYT,Mayotte,Pamandzi,45.28448853,-12.79797604
MYT,Mayotte,Sada,45.11780302,-12.86129893
MYT,Mayotte,Tsingoni,45.13375017,-12.78236857
MEX,Mexico,Aguascalientes,-102.3836993,21.97758243
MEX,Mexico,Baja California Sur,-112.026774,25.87709088
MEX,Mexico,Baja California,-115.0786616,30.51953819
MEX,Mexico,Campeche,-90.30709771,18.82885795
MEX,Mexico,Chiapas,-92.4753921,16.49085817
MEX,Mexico,Chihuahua,-106.4540013,28.81823836
MEX,Mexico,Coahuila,-102.0967673,27.28552926
MEX,Mexico,Colima,-103.9213373,19.14104149
MEX,Mexico,Distrito Federal,-99.08794199,19.23831959
MEX,Mexico,Durango,-104.9856769,24.90167666
MEX,Mexico,Guanajuato,-101.037028,20.89807765
MEX,Mexico,Guerrero,-99.87815075,17.66564879
MEX,Mexico,Hidalgo,-98.8575747,20.4836992
MEX,Mexico,Jalisco,-103.6273483,20.55774894
MEX,Mexico,México,-99.62722216,19.34071389
MEX,Mexico,Michoacán,-101.8845218,19.19943009
MEX,Mexico,Morelos,-99.00673723,18.73249118
MEX,Mexico,Nayarit,-104.8564226,21.78154128
MEX,Mexico,Nuevo León,-99.99729444,25.58009086
MEX,Mexico,Oaxaca,-96.43783458,16.95563972
MEX,Mexico,Puebla,-97.81618328,19.03753172
MEX,Mexico,Querétaro,-99.87792801,20.84094418
MEX,Mexico,Quintana Roo,-88.11727119,19.6712983
MEX,Mexico,San Luis Potosí,-100.4515453,22.6058954
MEX,Mexico,Sinaloa,-107.4926632,24.99255151
MEX,Mexico,Sonora,-110.7613656,29.68339944
MEX,Mexico,Tabasco,-92.6188108,17.93219228
MEX,Mexico,Tamaulipas,-98.67234051,24.30216879
MEX,Mexico,Tlaxcala,-98.08314079,19.45185066
MEX,Mexico,Veracruz,-96.37867842,19.35365316
MEX,Mexico,Yucatán,-88.92563223,20.78030736
MEX,Mexico,Zacatecas,-102.7088606,23.26659151
FSM,Micronesia,Chuuk,151.785085,7.208829063
FSM,Micronesia,Kosrae,162.9765976,5.310200779
FSM,Micronesia,Pohnpei,158.0667581,6.845520011
FSM,Micronesia,Yap,138.9414258,9.350635588
MDA,Moldova,Anenii Noi,29.2357053,46.92858335
MDA,Moldova,Şoldăneşti,28.69041878,47.84157514
MDA,Moldova,Ştefan Voda,29.71712102,46.52062848
MDA,Moldova,Bălţi,27.95995412,47.76382072
MDA,Moldova,Basarabeasca,28.9167233,46.4201005
MDA,Moldova,Bender,29.45836139,46.83479878
MDA,Moldova,Briceni,26.99693491,48.29097488
MDA,Moldova,Cahul,28.29018405,45.83288469
MDA,Moldova,Calarasi,28.32628762,47.30118729
MDA,Moldova,Cantemir,28.35097758,46.25168997
MDA,Moldova,Causeni,29.26121261,46.63854996
MDA,Moldova,Chişinău,28.88304951,47.02402581
MDA,Moldova,Cimişlia,28.75299562,46.60159983
MDA,Moldova,Criuleni,29.03755932,47.15410182
MDA,Moldova,Donduseni,27.74310948,48.22990332
MDA,Moldova,Drochia,27.90958968,48.02699582
MDA,Moldova,Dubăsari,29.1232439,47.27077545
MDA,Moldova,Edineţ,27.30246093,48.11884771
MDA,Moldova,Făleşti,27.7454798,47.56720317
MDA,Moldova,Floreşti,28.39915003,47.9032797
MDA,Moldova,Găgăuzia,28.65166739,46.07991587
MDA,Moldova,Glodeni,27.52396807,47.73723876
MDA,Moldova,Hîncesti,28.40937368,46.82841632
MDA,Moldova,Ialoveni,28.85181512,46.85186021
MDA,Moldova,Leova,28.41499895,46.55388072
MDA,Moldova,Nisporeni,28.1975853,47.07263057
MDA,Moldova,Ocniţa,27.53362934,48.36894077
MDA,Moldova,Orhei,28.81530479,47.41588796
MDA,Moldova,Rîşcani,27.53865603,47.91672592
MDA,Moldova,Rezina,28.8477956,47.68896967
MDA,Moldova,Sîngerei,28.14472422,47.66268117
MDA,Moldova,Soroca,28.22701351,48.12312279
MDA,Moldova,Străşeni,28.57313842,47.17497506
MDA,Moldova,Taraclia,28.67919681,45.96592356
MDA,Moldova,Teleneşti,28.44896394,47.55331169
MDA,Moldova,Transnistria,29.33417392,47.33717979
MDA,Moldova,Ungheni,27.91613145,47.30322027
MNG,Mongolia,Ömnögovi,104.1106844,43.2810205
MNG,Mongolia,Övörhangay,102.7237481,45.82969756
MNG,Mongolia,Arhangay,101.0316287,47.86264731
MNG,Mongolia,Bayan-Ölgiy,89.85489182,48.55138645
MNG,Mongolia,Bayanhongor,99.51451477,45.23496386
MNG,Mongolia,Bulgan,103.3972574,48.95415712
MNG,Mongolia,Darhan-Uul,106.2901183,49.37671971
MNG,Mongolia,Dornod,115.4561513,48.14903047
MNG,Mongolia,Dornogovi,109.7756201,44.41738609
MNG,Mongolia,Dundgovi,106.2665443,45.52133423
MNG,Mongolia,Dzavhan,96.44834653,48.29636998
MNG,Mongolia,Govi-Altay,95.93405718,45.34117569
MNG,Mongolia,Govisümber,108.5328568,46.46185365
MNG,Mongolia,Hövsgöl,99.91676333,50.22427049
MNG,Mongolia,Hentiy,110.4198291,47.88833152
MNG,Mongolia,Hovd,92.29705899,46.89827518
MNG,Mongolia,Orhon,104.2998802,49.02438674
MNG,Mongolia,Sühbaatar,113.5087768,46.21168839
MNG,Mongolia,Selenge,106.210404,49.46883354
MNG,Mongolia,Töv,106.5619503,47.66355682
MNG,Mongolia,Ulaanbaatar,107.113139,47.91242646
MNG,Mongolia,Uvs,92.95636409,49.62818864
MNE,Montenegro,Šavnik,19.14098282,42.96849321
MNE,Montenegro,Žabljak,19.19507041,43.10107385
MNE,Montenegro,Andrijevica,19.74219994,42.70705173
MNE,Montenegro,Bar,19.14757858,42.16440424
MNE,Montenegro,Berane,19.8940966,42.84006576
MNE,Montenegro,Bijelo Polje,19.72690117,43.03593904
MNE,Montenegro,Budva,18.90088969,42.2742451
MNE,Montenegro,Cetinje,18.89802147,42.4874437
MNE,Montenegro,Danilovgrad,19.12900561,42.59895525
MNE,Montenegro,Herceg Novi,18.56828386,42.4881871
MNE,Montenegro,Kolašin,19.4311026,42.78329746
MNE,Montenegro,Kotor,18.7056988,42.46794406
MNE,Montenegro,Mojkovac,19.50618828,42.9498785
MNE,Montenegro,Nikšic,18.80524884,42.830723
MNE,Montenegro,Plav,19.90559503,42.58472002
MNE,Montenegro,Pljevlja,19.25459102,43.29315384
MNE,Montenegro,Plužine,18.86238567,43.15923613
MNE,Montenegro,Podgorica,19.34423221,42.46608147
MNE,Montenegro,Rožaje,20.16202759,42.84025527
MNE,Montenegro,Tivat,18.70868148,42.4191307
MNE,Montenegro,Ulcinj,19.28428685,41.98809184
MSR,Montserrat,Saint Anthon,-62.19064566,16.70454689
MSR,Montserrat,Saint Georges,-62.17253251,16.74180882
MSR,Montserrat,Saint Peter,-62.20221387,16.77508277
MAR,Morocco,Chaouia - Ouardigha,-7.162019088,33.02416568
MAR,Morocco,Doukkala - Abda,-8.626215888,32.5013803
MAR,Morocco,Fès - Boulemane,-4.222417095,33.45858283
MAR,Morocco,Gharb - Chrarda - Béni Hssen,-5.946391347,34.51476796
MAR,Morocco,Grand Casablanca,-7.577243706,33.52025682
MAR,Morocco,Guelmim - Es-Semara,-9.185232201,28.80873468
MAR,Morocco,Laâyoune - Boujdour - Sakia El Hamra,-12.23445872,27.86669859
MAR,Morocco,Marrakech - Tensift - Al Haouz,-8.353482558,31.61375169
MAR,Morocco,Meknès - Tafilalet,-4.806551648,32.0352998
MAR,Morocco,Oriental,-2.567057379,33.43933519
MAR,Morocco,Rabat - Salé - Zemmour - Zaer,-6.370563577,33.70423905
MAR,Morocco,Souss - Massa - Draâ,-7.410024588,30.47524548
MAR,Morocco,Tadla - Azilal,-6.438846124,32.12657528
MAR,Morocco,Tanger - Tétouan,-5.42734284,35.23799571
MAR,Morocco,Taza - Al Hoceima - Taounate,-4.105333983,34.41946509
MOZ,Mozambique,Cabo Delgado,39.36667124,-12.45862046
MOZ,Mozambique,Gaza,32.8040835,-23.32047206
MOZ,Mozambique,Inhambane,34.51464613,-22.80887901
MOZ,Mozambique,Manica,33.42907821,-19.02047288
MOZ,Mozambique,Maputo City,32.55948766,-25.88691078
MOZ,Mozambique,Maputo,32.45011452,-25.52759199
MOZ,Mozambique,Nampula,39.24779415,-14.96481585
MOZ,Mozambique,Nassa,36.46510072,-13.06049328
MOZ,Mozambique,Sofala,34.67534109,-19.06197641
MOZ,Mozambique,Tete,32.76817372,-15.51668265
MOZ,Mozambique,Zambezia,36.98316268,-16.65133303
MMR,Myanmar,Ayeyarwady,95.12499437,16.87415259
MMR,Myanmar,Bago,96.13084415,18.29818064
MMR,Myanmar,Chin,93.51804273,22.15941072
MMR,Myanmar,Kachin,97.34742773,26.07383705
MMR,Myanmar,Kayah,97.38138034,19.23286929
MMR,Myanmar,Kayin,97.7973441,17.14131385
MMR,Myanmar,Magway,94.84039482,20.45553846
MMR,Myanmar,Mandalay,96.0034943,21.20922331
MMR,Myanmar,Mon,97.57842912,16.42013405
MMR,Myanmar,Naypyitaw,96.09499887,19.71791532
MMR,Myanmar,Rakhine,93.73763869,19.71829204
MMR,Myanmar,Sagaing,95.33650955,24.14207468
MMR,Myanmar,Shan,98.12691721,21.72197381
MMR,Myanmar,Tanintharyi,98.74518851,12.66149391
MMR,Myanmar,Yangon,96.17340236,16.96677142
NAM,Namibia,!Karas,17.61606005,-26.97343953
NAM,Namibia,Erongo,15.22795103,-22.05386807
NAM,Namibia,Hardap,17.39646029,-24.55147783
NAM,Namibia,Kavango,19.74960216,-18.36896362
NAM,Namibia,Khomas,17.15283862,-22.91604294
NAM,Namibia,Kunene,13.92753349,-19.13440812
NAM,Namibia,Ohangwena,16.81266824,-17.58485454
NAM,Namibia,Omaheke,19.46596987,-21.88995222
NAM,Namibia,Omusati,14.89471837,-18.27874912
NAM,Namibia,Oshana,15.72277517,-18.43234844
NAM,Namibia,Oshikoto,17.00452941,-18.59884965
NAM,Namibia,Otjozondjupa,18.17331518,-20.30837833
NAM,Namibia,Zambezi,23.84674619,-17.86271233
NRU,Nauru,Aiwo,166.9135872,-0.534228443
NRU,Nauru,Anabar,166.9492469,-0.512176934
NRU,Nauru,Anetan,166.9433052,-0.508781814
NRU,Nauru,Anibare,166.9455557,-0.530113571
NRU,Nauru,Baiti,166.9336864,-0.514924066
NRU,Nauru,Boe,166.9161362,-0.542420063
NRU,Nauru,Buada,166.9258498,-0.534131869
NRU,Nauru,Denigomodu,166.9168968,-0.525111454
NRU,Nauru,Ewa,166.9373792,-0.509039149
NRU,Nauru,Ijuw,166.9529357,-0.518505558
NRU,Nauru,Meneng,166.9380698,-0.544921589
NRU,Nauru,Nibok,166.9264201,-0.52227255
NRU,Nauru,Uaboe,166.9311042,-0.519369092
NRU,Nauru,Yaren,166.9238857,-0.54704238
NPL,Nepal,Central,85.45399065,27.50690883
NPL,Nepal,East,87.21388314,27.16430437
NPL,Nepal,Far-Western,80.94210457,29.32487132
NPL,Nepal,Mid-Western,82.28575869,28.97312891
NPL,Nepal,West,83.8659929,28.24507412
NLD,Netherlands,Drenthe,6.623756376,52.86314895
NLD,Netherlands,Flevoland,5.601028581,52.52705193
NLD,Netherlands,Friesland,5.84860417,53.11035652
NLD,Netherlands,Gelderland,5.945177854,52.06172569
NLD,Netherlands,Groningen,6.743615227,53.21816246
NLD,Netherlands,IJsselmeer,5.333586193,52.68827345
NLD,Netherlands,Limburg,5.936317658,51.20757911
NLD,Netherlands,Noord-Brabant,5.198520545,51.56034033
NLD,Netherlands,Noord-Holland,4.872905586,52.58246221
NLD,Netherlands,Overijssel,6.447599731,52.44513597
NLD,Netherlands,Utrecht,5.177352143,52.09596544
NLD,Netherlands,Zeeland,3.835448308,51.45192739
NLD,Netherlands,Zeeuwse meren,4.07231736,51.63949787
NLD,Netherlands,Zuid-Holland,4.505204607,51.94892404
NCL,New Caledonia,Îles Loyauté,167.439385,-21.1107337
NCL,New Caledonia,Nord,164.9477061,-20.90035953
NCL,New Caledonia,Sud,166.1956405,-21.87682234
NZL,New Zealand,Auckland,174.721762,-36.71458962
NZL,New Zealand,Bay of Plenty,176.784461,-38.22552163
NZL,New Zealand,Canterbury,171.5669584,-43.56237727
NZL,New Zealand,Chatham Islands,-176.525216,-43.93848472
NZL,New Zealand,Gisborne,177.92264,-38.28074254
NZL,New Zealand,Hawke's Bay,176.7988482,-39.41237473
NZL,New Zealand,Manawatu-Wanganui,175.60338,-39.77281346
NZL,New Zealand,Marlborough,173.5406356,-41.69258053
NZL,New Zealand,Nelson,172.6878863,-41.43974539
NZL,New Zealand,Northland,172.945671,-35.49079376
NZL,New Zealand,Otago,169.5612222,-45.26203955
NZL,New Zealand,Southland,167.8979239,-45.85558267
NZL,New Zealand,Taranaki,174.4711969,-39.31490799
NZL,New Zealand,Waikato,175.4944906,-38.02536264
NZL,New Zealand,Wellington,175.4725955,-41.09006726
NZL,New Zealand,West Coast,170.8718034,-42.79759336
NIC,Nicaragua,Atlántico Norte,-84.22175903,13.99319825
NIC,Nicaragua,Atlántico Sur,-84.22142469,12.32471327
NIC,Nicaragua,Boaco,-85.51786904,12.45534026
NIC,Nicaragua,Carazo,-86.24851878,11.74274936
NIC,Nicaragua,Chinandega,-87.08863936,12.84642325
NIC,Nicaragua,Chontales,-85.12941859,12.09248048
NIC,Nicaragua,Estelí,-86.40446241,13.16884058
NIC,Nicaragua,Granada,-85.97252737,11.84834945
NIC,Nicaragua,Jinotega,-85.52308871,13.73866574
NIC,Nicaragua,Lago Nicaragua,-85.40339237,11.51822136
NIC,Nicaragua,León,-86.63574626,12.58552469
NIC,Nicaragua,Madriz,-86.47528875,13.48490911
NIC,Nicaragua,Managua,-86.28618817,12.22217931
NIC,Nicaragua,Masaya,-86.09612566,11.99577832
NIC,Nicaragua,Matagalpa,-85.51450378,12.93447166
NIC,Nicaragua,Nueva Segovia,-86.21744575,13.7409906
NIC,Nicaragua,Río San Juan,-84.48220647,11.24161599
NIC,Nicaragua,Rivas,-85.8282601,11.40247221
NER,Niger,Agadez,10.51799236,19.48541641
NER,Niger,Diffa,13.21457557,15.86042651
NER,Niger,Dosso,3.541820152,13.19825836
NER,Niger,Maradi,7.299178277,14.11615306
NER,Niger,Niamey,2.127508839,13.53081039
NER,Niger,Tahoua,5.227257351,15.77673902
NER,Niger,Tillabéry,2.187691262,14.18412141
NER,Niger,Zinder,10.03136022,14.98697187
NGA,Nigeria,Abia,7.509135766,5.451793685
NGA,Nigeria,Adamawa,12.44461275,9.344003181
NGA,Nigeria,Akwa Ibom,7.838176699,4.912295099
NGA,Nigeria,Anambra,6.930591544,6.208220958
NGA,Nigeria,Bauchi,9.988410053,10.7756404
NGA,Nigeria,Bayelsa,6.105268249,4.76781297
NGA,Nigeria,Benue,8.758107694,7.324381316
NGA,Nigeria,Borno,13.17643766,11.89428607
NGA,Nigeria,Cross River,8.581300514,5.856440859
NGA,Nigeria,Delta,5.968216451,5.712264243
NGA,Nigeria,Ebonyi,8.002217204,6.265299303
NGA,Nigeria,Edo,5.904809714,6.624212401
NGA,Nigeria,Ekiti,5.313143042,7.702917744
NGA,Nigeria,Enugu,7.421035139,6.534149086
NGA,Nigeria,Federal Capital Territory,7.141681955,8.861415757
NGA,Nigeria,Gombe,11.24460027,10.40537313
NGA,Nigeria,Imo,7.046854336,5.550265142
NGA,Nigeria,Jigawa,9.550489077,12.2160984
NGA,Nigeria,Kaduna,7.706192108,10.35547619
NGA,Nigeria,Kano,8.513338298,11.73613018
NGA,Nigeria,Katsina,7.630834127,12.37258025
NGA,Nigeria,Kebbi,4.500704794,11.76624059
NGA,Nigeria,Kogi,6.696041999,7.716356483
NGA,Nigeria,Kwara,4.372564825,8.98254625
NGA,Nigeria,Lagos,3.564947176,6.527058221
NGA,Nigeria,Nassarawa,8.187252579,8.498860988
NGA,Nigeria,Niger,5.601163648,9.935978637
NGA,Nigeria,Ogun,3.46704843,7.001702312
NGA,Nigeria,Ondo,5.156999899,6.908721983
NGA,Nigeria,Osun,4.536133449,7.534717061
NGA,Nigeria,Oyo,3.618845739,8.143664023
NGA,Nigeria,Plateau,9.547155074,9.209895319
NGA,Nigeria,Rivers,6.925185324,4.860419854
NGA,Nigeria,Sokoto,5.317572021,13.03491335
NGA,Nigeria,Taraba,10.82957833,8.03370854
NGA,Nigeria,Yobe,11.44302555,12.29732174
NGA,Nigeria,Zamfara,6.261731966,12.08847234
PRK,North Korea,Chagang-do,126.5171137,40.78877423
PRK,North Korea,Hamgyŏng-bukto,129.5429147,41.80740193
PRK,North Korea,Hamgyŏng-namdo,127.8015987,40.26742572
PRK,North Korea,Hwanghae-bukto,126.3301951,38.5784362
PRK,North Korea,Hwanghae-namdo,125.5286082,38.1916676
PRK,North Korea,Kaesŏng,126.662892,38.01126872
PRK,North Korea,Kangwŏn-do,127.4086347,38.73108189
PRK,North Korea,Kumgangsan,128.0340553,38.57341451
PRK,North Korea,P'yŏngan-bukto,125.2632727,40.03428457
PRK,North Korea,P'yŏngan-namdo,126.2046339,39.48134558
PRK,North Korea,P'yŏngyang,125.9238234,38.99621404
PRK,North Korea,Rasŏn,130.413235,42.37253375
PRK,North Korea,Ryanggang,128.1692837,41.30647872
PRK,North Korea,Sinŭiju,124.404615,40.0767051
XNC,Northern Cyprus,Güzelyurt,32.95135519,35.17613053
XNC,Northern Cyprus,Gazimağusa,33.73809366,35.2002285
XNC,Northern Cyprus,Girne,33.23725086,35.30434198
XNC,Northern Cyprus,Iskele,34.10387392,35.44673154
XNC,Northern Cyprus,Nicosia,33.42980942,35.17336801
MNP,Northern Mariana Islands,Northern Islands,145.6703064,18.08053369
MNP,Northern Mariana Islands,Rota,145.2139847,14.15741234
MNP,Northern Mariana Islands,Saipan,145.7539418,15.18915619
MNP,Northern Mariana Islands,Tinian,145.6266269,15.00242793
NOR,Norway,Ãstfold,11.30873958,59.36787731
NOR,Norway,Akershus,11.16031315,60.01660905
NOR,Norway,Aust-Agder,7.968234301,58.8680851
NOR,Norway,Buskerud,9.095177358,60.29341767
NOR,Norway,Finnmark,25.84140528,69.95184315
NOR,Norway,Hedmark,11.41409478,61.45283551
NOR,Norway,Hordaland,6.261243278,60.3217694
NOR,Norway,Møre og Romsdal,7.672080662,62.60463314
NOR,Norway,Nord-Trøndelag,12.23577911,64.29029171
NOR,Norway,Nordland,14.73267656,66.9188696
NOR,Norway,Oppland,9.348595559,61.4124531
NOR,Norway,Oslo,10.73824436,59.9792364
NOR,Norway,Rogaland,6.211289533,59.10512673
NOR,Norway,Sør-Trøndelag,10.37213666,63.1260897
NOR,Norway,Sogn og Fjordane,6.55958055,61.40456683
NOR,Norway,Telemark,8.525447978,59.51580469
NOR,Norway,Troms,19.5348088,69.27987816
NOR,Norway,Vest-Agder,7.183654453,58.47924008
NOR,Norway,Vestfold,10.13480262,59.32117874
OMN,Oman,Ad Dakhliyah,57.4424697,22.44977254
OMN,Oman,Al Batinah North,56.77225296,24.10798096
OMN,Oman,Al Batinah South,57.68358573,23.48183294
OMN,Oman,Al Buraymi,55.94354622,24.29442166
OMN,Oman,Al Dhahira,56.05910151,23.00508206
OMN,Oman,Al Wusta,56.89167581,20.58716683
OMN,Oman,Ash Sharqiyah North,58.6214611,22.07110602
OMN,Oman,Ash Sharqiyah South,59.31644152,21.83283523
OMN,Oman,Dhofar,54.49579572,18.56759372
OMN,Oman,Musandam,56.28362937,25.98584914
OMN,Oman,Muscat,58.70366541,23.22870198
PAK,Pakistan,Azad Kashmir,74.07175926,34.11447763
PAK,Pakistan,Baluchistan,65.87696733,28.30544131
PAK,Pakistan,F.A.T.A.,70.38616127,33.17001331
PAK,Pakistan,F.C.T.,73.06666567,33.66922471
PAK,Pakistan,N.W.F.P.,72.04834191,34.42083299
PAK,Pakistan,Northern Areas,74.98453902,35.81841293
PAK,Pakistan,Punjab,72.12312693,30.79632841
PAK,Pakistan,Sind,68.78509665,26.01275638
PLW,Palau,Aimeliik,134.5056485,7.439638226
PLW,Palau,Airai,134.5510863,7.381669222
PLW,Palau,Angaur,134.137177,6.907280701
PLW,Palau,Hatohobei,131.1522409,3.005515641
PLW,Palau,Kayangel,134.7145847,8.074415097
PLW,Palau,Koror,134.4076339,7.257644276
PLW,Palau,Melekeok,134.6053421,7.510105771
PLW,Palau,Ngaraard,134.6257884,7.615999026
PLW,Palau,Ngarchelong,134.6263542,7.710175506
PLW,Palau,Ngardmau,134.5705417,7.586399677
PLW,Palau,Ngatpang,134.5301616,7.468292831
PLW,Palau,Ngchesar,134.5837111,7.457657158
PLW,Palau,Ngeremlengui,134.5501076,7.526299818
PLW,Palau,Ngiwal,134.6160596,7.556490126
PLW,Palau,Peleliu,134.2502969,7.021541947
PLW,Palau,Sonsorol,132.2174294,4.929252417
PSE,Palestina,Gaza,34.37244913,31.40435421
PSE,Palestina,West Bank,35.25765421,31.94571203
PAN,Panama,Bocas del Toro,-82.57931628,9.214783258
PAN,Panama,Chiriquí,-82.398494,8.489045377
PAN,Panama,Coclé,-80.42621768,8.557446027
PAN,Panama,Colón,-80.01406582,9.189316251
PAN,Panama,Darién,-77.9158002,8.170134327
PAN,Panama,Emberá,-77.76504709,8.232835672
PAN,Panama,Herrera,-80.70050975,7.854820913
PAN,Panama,Kuna Yala,-78.31549502,9.174796187
PAN,Panama,Los Santos,-80.39270222,7.582484127
PAN,Panama,Ngöbe Buglé,-81.77034764,8.658102486
PAN,Panama,Panamá Oeste,-79.90446593,8.824692052
PAN,Panama,Panamá,-78.85174438,9.066192179
PAN,Panama,Veraguas,-81.13151401,8.091252215
PNG,Papua New Guinea,Bougainville,155.2577841,-6.149165803
PNG,Papua New Guinea,Central,147.6136566,-9.189738788
PNG,Papua New Guinea,Chimbu,144.920979,-6.343884788
PNG,Papua New Guinea,East New Britain,151.6490479,-5.090799318
PNG,Papua New Guinea,East Sepik,143.1717847,-4.311829453
PNG,Papua New Guinea,Eastern Highlands,145.6087266,-6.468114154
PNG,Papua New Guinea,Enga,143.4732512,-5.436074186
PNG,Papua New Guinea,Gulf,144.7990054,-7.375715547
PNG,Papua New Guinea,Hela,142.7351618,-5.678040881
PNG,Papua New Guinea,Jiwaka,144.5928741,-5.795126449
PNG,Papua New Guinea,Madang,145.2876379,-5.160796168
PNG,Papua New Guinea,Manus,146.9240137,-2.096238086
PNG,Papua New Guinea,Milne Bay,150.7038221,-10.05566015
PNG,Papua New Guinea,Morobe,146.8383242,-6.831289924
PNG,Papua New Guinea,National Capital District,147.1933214,-9.43776553
PNG,Papua New Guinea,New Ireland,151.9255405,-3.469810837
PNG,Papua New Guinea,Oro,148.2511529,-8.979919859
